"Orders_Unique","Returns_Unique","Frequency","Total_Items_Purchased","Quantity_Basket","Total_Items_Returned","Types_Items_Purchased","Unique_Item_Per_Basket","Types_Items_Returned","Unique_Item_Per_Return","Sales_Revenue","Return_Refund","Monetory_Value","Average_Unit_Price_Purchase","Average_Unit_Refund_Return","Country","Is_Buying_Most_Popular","Recency","Recency_Quantile","Frequency_Quantile","Monetory_Value_Quantile","Y_Income"
3,0,3,892,297.333333333333,0,20,6.66666666666667,0,0,1611,0,0,1.80605381165919,0,"United Kingdom","0",18,0.25,0.73,0.53,1795.72
3,0,3,289,96.3333333333333,0,62,21.6666666666667,0,0,1107.39,0,0,3.83179930795848,0,"United Kingdom","1",0,0.02,0.73,0.53,682.16
2,0,2,485,242.5,0,43,22,0,0,543.21,0,0,1.1200206185567,0,"United Kingdom","0",48,0.49,0.58,0.53,752.09
2,0,2,218,109,0,44,22.5,0,0,377.71,0,0,1.73261467889908,0,"United Kingdom","1",18,0.25,0.58,0.53,491.57
1,0,1,317,317,0,32,32,0,0,483.65,0,0,1.52570977917981,0,"United Kingdom","0",57,0.55,0.29,0.53,390.09
1,0,1,333,333,0,19,19,0,0,375.45,0,0,1.12747747747748,0,"United Kingdom","0",57,0.55,0.29,0.53,559.65
2,0,2,105,52.5,0,83,43,0,0,244.17,0,0,2.32542857142857,0,"United Kingdom","1",21,0.3,0.58,0.53,283.84
1,0,1,188,188,0,40,40,0,0,223.46,0,0,1.1886170212766,0,"United Kingdom","0",57,0.55,0.29,0.53,1348.43
4,0,4,705,176.25,0,80,22,0,0,1763.04,0,0,2.50076595744681,0,"United Kingdom","1",5,0.06,0.82,0.53,1576.6
2,1,3,501,250.5,-5,126,71,5,5,874.88,-17.37,857.51,1.74626746506986,3.474,"United Kingdom","1",9,0.14,0.73,0.84,1625.35
2,0,2,65,32.5,0,29,17.5,0,0,211.69,0,0,3.25676923076923,0,"United Kingdom","1",13,0.2,0.59,0.53,347.9
1,0,1,460,460,0,92,94,0,0,852.87,0,0,1.8540652173913,0,"United Kingdom","1",56,0.55,0.29,0.53,1978.87
2,0,2,434,217,0,38,19,0,0,625.58,0,0,1.44142857142857,0,"United Kingdom","0",42,0.45,0.59,0.54,1254.84
1,0,1,240,240,0,15,15,0,0,297.94,0,0,1.24141666666667,0,"United Kingdom","1",56,0.55,0.29,0.54,333.63
3,0,3,126,42,0,7,3,0,0,558.9,0,0,4.43571428571429,0,"United Kingdom","0",11,0.16,0.73,0.54,99
2,0,2,438,219,0,35,20.5,0,0,724.03,0,0,1.65303652968037,0,"United Kingdom","0",35,0.41,0.59,0.54,470.7
1,0,1,208,208,0,2,2,0,0,282.88,0,0,1.36,0,"United Kingdom","0",56,0.55,0.29,0.54,345.9
1,0,1,41,41,0,5,5,0,0,260.55,0,0,6.35487804878049,0,"United Kingdom","0",56,0.55,0.29,0.54,511.3
1,0,1,53,53,0,30,30,0,0,112.41,0,0,2.12094339622641,0,"United Kingdom","0",55,0.54,0.29,0.54,171.06
1,0,1,180,180,0,13,13,0,0,203.4,0,0,1.13,0,"United Kingdom","1",55,0.54,0.29,0.54,687.72
2,1,3,162,81,-3,3,1.5,1,1,124.62,-1.17,123.45,0.769259259259259,0.39,"United Kingdom","0",47,0.49,0.73,0.71,53.65
1,0,1,1,1,0,1,1,0,0,39.95,0,0,39.95,0,"United Kingdom","0",55,0.54,0.29,0.54,299.49
2,2,4,659,329.5,-12,27,19,7,3.5,602.27,-11.78,590.49,0.91391502276176,0.981666666666667,"United Kingdom","0",8,0.12,0.82,0.8,337.35
1,0,1,219,219,0,39,39,0,0,305.63,0,0,1.39557077625571,0,"United Kingdom","0",55,0.54,0.29,0.54,242.27
2,1,3,403,201.5,-6,17,8.5,6,6,976.01,-49.5,926.51,2.42186104218362,8.25,"United Kingdom","0",25,0.34,0.73,0.85,499.8
2,0,2,445,222.5,0,51,27.5,0,0,487.59,0,0,1.09570786516854,0,"United Kingdom","0",4,0.05,0.59,0.54,548.99
2,0,2,825,412.5,0,65,35,0,0,1464.85,0,0,1.77557575757576,0,"United Kingdom","1",7,0.09,0.59,0.54,1166.85
2,1,3,788,394,-6,47,27.5,4,4,980.54,-13.8,966.74,1.24434010152284,2.3,"United Kingdom","0",20,0.29,0.73,0.86,2098.04
1,0,1,445,445,0,14,14,0,0,482.79,0,0,1.08492134831461,0,"Italy","0",54,0.53,0.29,0.54,358.73
1,0,1,312,312,0,49,53,0,0,548.09,0,0,1.75669871794872,0,"United Kingdom","1",54,0.53,0.3,0.54,949.22
1,0,1,81,81,0,7,7,0,0,179.31,0,0,2.2137037037037,0,"United Kingdom","0",54,0.53,0.3,0.54,549.25
3,0,3,562,187.333333333333,0,51,18.6666666666667,0,0,724.67,0,0,1.28944839857651,0,"United Kingdom","0",16,0.24,0.73,0.54,450.71
1,0,1,140,140,0,3,3,0,0,54.52,0,0,0.389428571428571,0,"United Kingdom","0",54,0.53,0.3,0.54,578.45
1,0,1,318,318,0,83,83,0,0,303.04,0,0,0.952955974842767,0,"United Kingdom","1",54,0.53,0.3,0.54,707.31
1,0,1,245,245,0,10,10,0,0,305.95,0,0,1.24877551020408,0,"United Kingdom","0",54,0.53,0.3,0.54,1956.67
1,0,1,36,36,0,6,6,0,0,91.8,0,0,2.55,0,"United Kingdom","0",54,0.53,0.3,0.54,363.87
1,0,1,108,108,0,14,14,0,0,244.5,0,0,2.26388888888889,0,"United Kingdom","0",54,0.53,0.3,0.55,452.39
2,0,2,111,55.5,0,52,33,0,0,268.3,0,0,2.41711711711712,0,"United Kingdom","0",54,0.54,0.59,0.55,357.12
1,1,2,135,135,-5,18,18,3,3,321.65,-44.75,276.9,2.38259259259259,8.95,"United Kingdom","0",53,0.52,0.59,0.74,192.05
1,0,1,46,46,0,17,17,0,0,78.26,0,0,1.70130434782609,0,"United Kingdom","0",54,0.54,0.3,0.55,134.28
1,0,1,137,137,0,50,54,0,0,252.52,0,0,1.84321167883212,0,"United Kingdom","1",54,0.54,0.3,0.55,476.02
1,0,1,48,48,0,19,19,0,0,119.35,0,0,2.48645833333333,0,"United Kingdom","1",54,0.54,0.3,0.55,544.99
1,1,2,183,183,-12,17,17,1,1,310.45,-10.2,300.25,1.69644808743169,0.85,"United Kingdom","0",50,0.51,0.59,0.75,1083.24
1,0,1,216,216,0,24,24,0,0,449.64,0,0,2.08166666666667,0,"United Kingdom","0",53,0.52,0.3,0.55,1024.42
1,0,1,96,96,0,12,12,0,0,239,0,0,2.48958333333333,0,"United Kingdom","0",53,0.53,0.3,0.55,118.2
8,1,9,707,88.375,-1,76,10.75,1,1,1814.74,-3.25,1811.49,2.56681753889675,3.25,"United Kingdom","1",0,0.02,0.95,0.92,1356.24
1,1,2,62,62,-18,5,5,1,1,190.82,-53.1,137.72,3.07774193548387,2.95,"United Kingdom","0",42,0.45,0.59,0.71,372.82
1,0,1,262,262,0,31,31,0,0,609.74,0,0,2.32725190839695,0,"Greece","0",53,0.52,0.3,0.55,371.24
1,0,1,30,30,0,7,7,0,0,117.6,0,0,3.92,0,"United Kingdom","0",53,0.52,0.3,0.55,51.95
1,0,1,82,82,0,38,39,0,0,109.95,0,0,1.34085365853659,0,"United Kingdom","0",53,0.53,0.3,0.55,293.17
1,0,1,69,69,0,17,17,0,0,194.7,0,0,2.82173913043478,0,"United Kingdom","0",53,0.52,0.3,0.55,289.03
1,0,1,233,233,0,24,24,0,0,603.27,0,0,2.58914163090129,0,"United Kingdom","1",53,0.52,0.3,0.55,1196.06
3,0,3,544,181.333333333333,0,46,18,0,0,918.82,0,0,1.68900735294118,0,"United Kingdom","0",15,0.23,0.73,0.55,435.01
2,0,2,384,192,0,1,1,0,0,276.48,0,0,0.72,0,"United Kingdom","0",51,0.52,0.59,0.55,487.16
1,0,1,164,164,0,59,61,0,0,281.01,0,0,1.7134756097561,0,"United Kingdom","0",51,0.51,0.3,0.55,397.15
3,0,3,490,163.333333333333,0,99,37.3333333333333,0,0,674.9,0,0,1.37734693877551,0,"United Kingdom","0",4,0.03,0.73,0.55,653.45
2,0,2,233,116.5,0,55,29.5,0,0,610.69,0,0,2.62098712446352,0,"United Kingdom","1",41,0.43,0.59,0.56,1503.99
1,0,1,1162,1162,0,76,76,0,0,1456.42,0,0,1.2533734939759,0,"United Kingdom","1",51,0.52,0.31,0.56,765.79
1,0,1,1998,1998,0,141,141,0,0,2050.08,0,0,1.02606606606607,0,"United Kingdom","0",50,0.51,0.31,0.56,2545.73
2,0,2,439,219.5,0,39,19.5,0,0,565.77,0,0,1.28876993166287,0,"United Kingdom","0",34,0.4,0.59,0.56,416.09
2,1,3,673,336.5,-3,24,16,1,1,1659.6,-38.25,1621.35,2.46597325408618,12.75,"France","0",11,0.15,0.73,0.91,2361.37
1,0,1,402,402,0,35,35,0,0,514.93,0,0,1.28092039800995,0,"United Kingdom","1",50,0.51,0.31,0.56,1146.51
1,1,2,286,286,-2,29,29,2,2,475.88,-6.6,469.28,1.66391608391608,3.3,"United Kingdom","0",48,0.49,0.59,0.78,651.93
1,0,1,330,330,0,1,1,0,0,841.5,0,0,2.55,0,"United Kingdom","0",50,0.51,0.31,0.56,390
1,0,1,246,246,0,21,21,0,0,337.08,0,0,1.37024390243902,0,"Germany","0",50,0.5,0.31,0.56,460.63
1,0,1,156,156,0,15,15,0,0,269.95,0,0,1.73044871794872,0,"Spain","0",50,0.5,0.31,0.56,348.32
2,0,2,109,54.5,0,10,6,0,0,218.7,0,0,2.00642201834862,0,"United Kingdom","0",25,0.34,0.59,0.56,341.27
1,0,1,282,282,0,16,16,0,0,299.1,0,0,1.06063829787234,0,"Unspecified","0",50,0.5,0.31,0.56,252.9
3,1,4,307,102.333333333333,-1,26,9.33333333333333,1,1,512.55,-2.08,510.47,1.66954397394137,2.08,"United Kingdom","1",0,0.01,0.82,0.79,405.65
1,0,1,12,12,0,5,5,0,0,36.2,0,0,3.01666666666667,0,"United Kingdom","0",50,0.51,0.31,0.56,738.7
1,0,1,145,145,0,10,10,0,0,165.71,0,0,1.1428275862069,0,"United Kingdom","0",50,0.5,0.31,0.56,703.75
1,0,1,106,106,0,12,12,0,0,331.58,0,0,3.12811320754717,0,"United Kingdom","1",50,0.51,0.31,0.56,340.38
1,0,1,115,115,0,21,21,0,0,383.65,0,0,3.33608695652174,0,"United Kingdom","0",49,0.5,0.31,0.56,549.32
3,0,3,654,218,0,26,10,0,0,1142.5,0,0,1.74694189602446,0,"United Kingdom","0",5,0.06,0.73,0.56,1932.54
1,0,1,131,131,0,20,20,0,0,356.75,0,0,2.72328244274809,0,"United Kingdom","0",49,0.5,0.31,0.56,1301.55
2,1,3,2648,1324,-48,45,22.5,3,3,4095.72,-49.95,4045.77,1.54672205438066,1.040625,"United Kingdom","1",7,0.1,0.73,0.97,6281.34
1,0,1,148,148,0,2,2,0,0,94.2,0,0,0.636486486486487,0,"United Kingdom","0",49,0.5,0.31,0.56,594.4
2,0,2,951,475.5,0,61,40,0,0,1205.07,0,0,1.26716088328076,0,"United Kingdom","0",33,0.4,0.59,0.56,2312.96
1,0,1,180,180,0,16,16,0,0,199.38,0,0,1.10766666666667,0,"United Kingdom","0",49,0.5,0.31,0.56,940.83
2,2,4,357,178.5,-6,32,19,3,1.5,647.95,-11.4,636.55,1.81498599439776,1.9,"Belgium","1",7,0.09,0.82,0.81,667.08
1,0,1,582,582,0,40,40,0,0,874.55,0,0,1.50266323024055,0,"United Kingdom","1",49,0.5,0.31,0.56,2315.26
9,0,9,2094,232.666666666667,0,114,24.6666666666667,0,0,2824.05,0,0,1.34863896848138,0,"United Kingdom","1",8,0.13,0.95,0.56,4217.64
1,0,1,105,105,0,42,42,0,0,183.64,0,0,1.74895238095238,0,"United Kingdom","1",49,0.5,0.31,0.56,231.23
2,1,3,98,49,-1,10,5,1,1,586,-293,293,5.97959183673469,293,"Channel Islands","0",14,0.21,0.73,0.74,671.68
1,0,1,52,52,0,8,8,0,0,123.2,0,0,2.36923076923077,0,"United Kingdom","0",48,0.5,0.31,0.57,759.04
0,1,1,0,0,-1,0,0,1,1,0,-15.05,0,0,15.05,"United Kingdom","0",48,0.49,0.31,0.57,6.9
2,0,2,163,81.5,0,13,7,0,0,239.45,0,0,1.46901840490798,0,"United Kingdom","1",21,0.3,0.59,0.57,1148.54
1,0,1,304,304,0,21,21,0,0,334.2,0,0,1.09934210526316,0,"United Kingdom","0",48,0.49,0.31,0.57,352.47
1,0,1,63,63,0,42,42,0,0,113.01,0,0,1.79380952380952,0,"United Kingdom","1",48,0.49,0.31,0.57,163.05
1,0,1,196,196,0,16,16,0,0,240,0,0,1.22448979591837,0,"United Kingdom","0",48,0.49,0.31,0.57,2378.23
2,2,4,168,84,-11,24,12.5,4,2,525.7,-35.95,489.75,3.12916666666667,3.26818181818182,"United Kingdom","1",42,0.44,0.82,0.79,1250.88
1,0,1,446,446,0,70,71,0,0,590.77,0,0,1.32459641255605,0,"United Kingdom","0",48,0.49,0.32,0.57,1813.4
1,0,1,537,537,0,54,54,0,0,903.67,0,0,1.68281191806331,0,"United Kingdom","1",48,0.49,0.32,0.57,18.72
3,0,3,1176,392,0,8,6.66666666666667,0,0,1154.4,0,0,0.981632653061224,0,"United Kingdom","0",5,0.07,0.73,0.57,994.07
2,0,2,220,110,0,26,14,0,0,466.98,0,0,2.12263636363636,0,"United Kingdom","1",12,0.18,0.6,0.57,570.61
1,1,2,81,81,-2,11,11,2,2,243.69,-14.45,229.24,3.00851851851852,7.225,"United Kingdom","0",40,0.42,0.6,0.72,1469.11
2,0,2,223,111.5,0,73,38.5,0,0,431.45,0,0,1.9347533632287,0,"United Kingdom","0",48,0.49,0.6,0.57,984.2
2,0,2,792,396,0,32,17.5,0,0,1664.52,0,0,2.10166666666667,0,"United Kingdom","1",15,0.23,0.6,0.57,1842.02
2,0,2,455,227.5,0,42,24.5,0,0,819.66,0,0,1.80145054945055,0,"United Kingdom","0",7,0.11,0.6,0.57,360.23
1,0,1,175,175,0,16,16,0,0,387.29,0,0,2.21308571428571,0,"United Kingdom","1",47,0.49,0.32,0.57,497.9
1,2,3,127,127,-5,19,20,3,1.5,224.73,-16.7,208.03,1.76952755905512,3.34,"United Kingdom","0",43,0.46,0.73,0.72,322.05
1,0,1,86,86,0,36,36,0,0,228.42,0,0,2.65604651162791,0,"United Kingdom","0",47,0.48,0.32,0.57,894.21
2,0,2,487,243.5,0,26,13.5,0,0,1020.53,0,0,2.09554414784394,0,"United Kingdom","0",9,0.14,0.6,0.57,779.54
1,1,2,104,104,-2,12,12,2,2,183.3,-9.9,173.4,1.7625,4.95,"United Kingdom","0",34,0.4,0.6,0.71,490.1
1,0,1,869,869,0,23,23,0,0,896.67,0,0,1.03184119677791,0,"United Kingdom","0",47,0.48,0.32,0.57,369.41
1,0,1,172,172,0,5,5,0,0,390.6,0,0,2.27093023255814,0,"United Kingdom","0",47,0.49,0.32,0.57,1349.88
1,0,1,111,111,0,15,15,0,0,238.1,0,0,2.14504504504505,0,"United Kingdom","0",47,0.48,0.32,0.57,1784.71
2,0,2,281,140.5,0,20,12.5,0,0,749.79,0,0,2.66829181494662,0,"United Kingdom","0",7,0.1,0.6,0.57,1696.12
1,0,1,800,800,0,74,74,0,0,1266.23,0,0,1.5827875,0,"United Kingdom","1",47,0.48,0.32,0.57,-5.9
2,1,3,30,15,-1,7,3.5,1,1,481.5,-222.75,258.75,16.05,222.75,"Germany","0",43,0.45,0.73,0.73,333
3,2,5,398,132.666666666667,-106,23,8.66666666666667,2,1,1067.25,-224.9,842.35,2.68153266331658,2.12169811320755,"Switzerland","0",41,0.43,0.87,0.84,1075.43
2,0,2,185,92.5,0,28,16.5,0,0,396.63,0,0,2.14394594594595,0,"United Kingdom","0",28,0.39,0.6,0.58,365.53
1,0,1,56,56,0,7,7,0,0,146,0,0,2.60714285714286,0,"United Kingdom","0",46,0.47,0.32,0.58,1243.41
1,1,2,222,222,-4,19,19,4,4,299.82,-13.1,286.72,1.35054054054054,3.275,"United Kingdom","1",41,0.43,0.6,0.74,287.54
1,0,1,3843,3843,0,28,29,0,0,1612.83,0,0,0.41967993754879,0,"United Kingdom","0",46,0.48,0.32,0.58,2000.32
1,0,1,321,321,0,40,40,0,0,721.55,0,0,2.24781931464174,0,"United Kingdom","1",46,0.47,0.32,0.58,1473.55
2,2,4,404,202,-2,12,7,2,1,654.12,-14.2,639.92,1.61910891089109,7.1,"United Kingdom","0",6,0.08,0.82,0.81,412.03
1,0,1,200,200,0,1,1,0,0,358,0,0,1.79,0,"United Kingdom","0",44,0.47,0.32,0.58,358
2,0,2,108,54,0,15,8,0,0,559.69,0,0,5.18231481481482,0,"United Kingdom","0",27,0.37,0.6,0.58,259.6
1,0,1,878,878,0,27,27,0,0,899.58,0,0,1.02457858769932,0,"United Kingdom","0",44,0.47,0.32,0.58,137.84
2,0,2,480,240,0,38,19,0,0,526.2,0,0,1.09625,0,"United Kingdom","0",4,0.04,0.6,0.58,1097.85
2,2,4,735,367.5,-2,32,16,2,1,871.58,-21.45,850.13,1.1858231292517,10.725,"United Kingdom","0",11,0.15,0.82,0.84,616.74
1,0,1,127,127,0,18,18,0,0,302.85,0,0,2.38464566929134,0,"United Kingdom","1",44,0.47,0.32,0.58,768.39
2,0,2,159,79.5,0,19,10,0,0,471.15,0,0,2.96320754716981,0,"United Kingdom","1",14,0.22,0.6,0.58,698.23
3,0,3,894,298,0,80,30,0,0,1644.92,0,0,1.83995525727069,0,"United Kingdom","1",26,0.36,0.73,0.58,1445.93
1,0,1,240,240,0,42,42,0,0,712.24,0,0,2.96766666666667,0,"United Kingdom","1",43,0.46,0.33,0.58,793.88
1,0,1,159,159,0,31,31,0,0,178.41,0,0,1.12207547169811,0,"United Kingdom","1",43,0.46,0.33,0.58,229.61
1,0,1,104,104,0,32,32,0,0,192.68,0,0,1.85269230769231,0,"United Kingdom","0",43,0.45,0.33,0.58,674.12
1,0,1,513,513,0,36,36,0,0,695.33,0,0,1.35541910331384,0,"United Kingdom","0",43,0.46,0.33,0.58,809.23
1,0,1,160,160,0,2,2,0,0,408,0,0,2.55,0,"United Kingdom","0",43,0.46,0.33,0.59,406
3,0,3,297,99,0,47,18,0,0,629.11,0,0,2.11821548821549,0,"United Kingdom","1",27,0.37,0.74,0.59,371.16
2,0,2,354,177,0,35,19,0,0,712.91,0,0,2.01387005649718,0,"United Kingdom","0",26,0.36,0.6,0.59,1470.13
1,0,1,267,267,0,23,23,0,0,424.64,0,0,1.59041198501873,0,"United Kingdom","0",42,0.44,0.33,0.59,1215.58
1,1,2,145,145,-1,15,15,1,1,267.91,-4.25,263.66,1.84765517241379,4.25,"United Kingdom","0",40,0.42,0.6,0.73,1503.87
1,1,2,505,505,-3,59,59,3,3,935.15,-20.14,915.01,1.85178217821782,6.71333333333333,"United Kingdom","0",42,0.44,0.6,0.85,1849.47
2,0,2,356,178,0,34,19.5,0,0,770,0,0,2.16292134831461,0,"United Kingdom","1",11,0.15,0.6,0.59,249.76
2,0,2,186,93,0,19,10,0,0,338.74,0,0,1.82118279569892,0,"United Kingdom","0",13,0.2,0.6,0.59,702.94
1,0,1,177,177,0,26,26,0,0,447.52,0,0,2.5283615819209,0,"United Kingdom","0",42,0.45,0.33,0.59,2430.63
1,1,2,369,369,-12,29,29,1,1,314.51,-10.2,304.31,0.852330623306233,0.85,"United Kingdom","0",40,0.42,0.6,0.75,306.78
1,0,1,246,246,0,124,125,0,0,484.1,0,0,1.96788617886179,0,"United Kingdom","0",42,0.45,0.33,0.59,583.65
1,0,1,66,66,0,9,9,0,0,112.98,0,0,1.71181818181818,0,"United Kingdom","0",41,0.44,0.33,0.59,587.65
1,0,1,141,141,0,9,9,0,0,308.55,0,0,2.18829787234043,0,"United Kingdom","1",41,0.43,0.33,0.59,291.35
2,0,2,170,85,0,11,8,0,0,534.46,0,0,3.14388235294118,0,"United Kingdom","0",34,0.4,0.6,0.59,895.18
1,1,2,432,432,-14,29,29,2,2,586.9,-17.5,569.4,1.35856481481481,1.25,"United Kingdom","1",34,0.4,0.6,0.8,2187.67
1,0,1,231,231,0,24,24,0,0,439.33,0,0,1.90186147186147,0,"United Kingdom","0",41,0.43,0.33,0.59,2500.31
1,0,1,70,70,0,2,2,0,0,232.9,0,0,3.32714285714286,0,"United Kingdom","0",41,0.44,0.33,0.59,363.2
1,1,2,166,166,-1,18,18,1,1,310.02,-9.95,300.07,1.86759036144578,9.95,"United Kingdom","1",34,0.41,0.6,0.75,506.83
0,1,1,0,0,-1,0,0,1,1,0,-8.5,0,0,8.5,"United Kingdom","0",41,0.44,0.33,0.59,129.49
1,0,1,66,66,0,13,13,0,0,141.49,0,0,2.14378787878788,0,"United Kingdom","0",41,0.44,0.33,0.59,123.13
2,0,2,488,244,0,28,17.5,0,0,1026.39,0,0,2.10325819672131,0,"France","0",7,0.09,0.61,0.59,1959.76
1,0,1,56,56,0,10,10,0,0,397.2,0,0,7.09285714285714,0,"United Kingdom","0",40,0.43,0.33,0.59,843
1,0,1,119,119,0,35,35,0,0,572.25,0,0,4.80882352941176,0,"United Kingdom","1",40,0.42,0.33,0.59,1053.72
1,0,1,153,153,0,19,19,0,0,335,0,0,2.18954248366013,0,"United Kingdom","0",40,0.43,0.33,0.6,194.41
2,1,3,853,426.5,-4,90,48,2,2,1916.09,-42.8,1873.29,2.24629542790152,10.7,"Switzerland","1",0,0.01,0.74,0.92,2409.59
1,0,1,115,115,0,18,18,0,0,257.89,0,0,2.24252173913043,0,"United Kingdom","0",40,0.42,0.33,0.6,540.07
1,0,1,92,92,0,21,21,0,0,302.55,0,0,3.28858695652174,0,"United Kingdom","1",40,0.43,0.34,0.6,225.78
7,1,8,1050,150,-42,46,7.28571428571429,2,2,3250.23,-116.1,3134.13,3.09545714285714,2.76428571428571,"United Kingdom","1",0,0.02,0.94,0.96,1982
1,0,1,112,112,0,19,19,0,0,335.5,0,0,2.99553571428571,0,"United Kingdom","0",40,0.43,0.34,0.6,168.1
2,0,2,367,183.5,0,26,14,0,0,659.13,0,0,1.79599455040872,0,"United Kingdom","1",11,0.16,0.61,0.6,75
2,0,2,248,124,0,52,26.5,0,0,464.59,0,0,1.87334677419355,0,"United Kingdom","0",40,0.43,0.61,0.6,401.34
1,0,1,18,18,0,10,10,0,0,118.7,0,0,6.59444444444444,0,"United Kingdom","0",40,0.43,0.34,0.6,505.23
1,0,1,50,50,0,14,14,0,0,126.32,0,0,2.5264,0,"United Kingdom","0",40,0.42,0.34,0.6,148.96
1,0,1,34,34,0,11,11,0,0,191.4,0,0,5.62941176470588,0,"European Community","0",35,0.41,0.34,0.6,1100.35
3,0,3,239,79.6666666666667,0,54,22.3333333333333,0,0,568.26,0,0,2.37765690376569,0,"United Kingdom","1",27,0.38,0.74,0.6,1310.25
1,1,2,173,173,-5,23,23,3,3,395.75,-16.65,379.1,2.28757225433526,3.33,"United Kingdom","1",33,0.39,0.61,0.77,1645.35
2,0,2,798,399,0,74,38,0,0,1093.65,0,0,1.37048872180451,0,"United Kingdom","0",11,0.16,0.61,0.6,318.67
1,0,1,64,64,0,12,12,0,0,111.76,0,0,1.74625,0,"United Kingdom","1",35,0.42,0.34,0.6,199.5
1,0,1,48,48,0,4,4,0,0,122.4,0,0,2.55,0,"United Kingdom","0",34,0.41,0.34,0.6,93.9
2,2,4,863,431.5,-6,58,37,2,1.5,1577.97,-12.5,1565.47,1.82847045191194,2.08333333333333,"United Kingdom","1",22,0.3,0.82,0.91,1148.8
1,0,1,211,211,0,60,62,0,0,416.4,0,0,1.97345971563981,0,"United Kingdom","1",34,0.4,0.34,0.6,387.9
1,0,1,87,87,0,18,18,0,0,145.91,0,0,1.67712643678161,0,"United Kingdom","0",34,0.41,0.34,0.61,485.21
1,0,1,206,206,0,19,19,0,0,318.3,0,0,1.54514563106796,0,"United Kingdom","0",33,0.4,0.34,0.61,413.6
2,1,3,153,76.5,-1,18,9,1,1,479.15,-40,439.15,3.13169934640523,40,"United Kingdom","1",11,0.16,0.74,0.78,142.68
1,0,1,140,140,0,16,16,0,0,303.62,0,0,2.16871428571429,0,"United Kingdom","0",33,0.4,0.34,0.61,820.97
1,0,1,79,79,0,10,10,0,0,226.85,0,0,2.87151898734177,0,"United Kingdom","0",33,0.39,0.34,0.61,663.49
1,0,1,51,51,0,5,5,0,0,654.6,0,0,12.8352941176471,0,"United Kingdom","0",33,0.39,0.34,0.61,659.85
1,0,1,123,123,0,14,14,0,0,232.65,0,0,1.89146341463415,0,"United Kingdom","0",33,0.4,0.35,0.61,549.26
1,0,1,167,167,0,61,61,0,0,272.17,0,0,1.62976047904192,0,"United Kingdom","0",33,0.4,0.35,0.61,1029.74
1,0,1,371,371,0,57,58,0,0,642.37,0,0,1.73145552560647,0,"United Kingdom","1",30,0.39,0.35,0.61,579.19
1,0,1,522,522,0,14,14,0,0,810.56,0,0,1.5527969348659,0,"United Kingdom","0",30,0.39,0.35,0.61,1119.59
2,0,2,110,55,0,10,5.5,0,0,272.3,0,0,2.47545454545455,0,"United Kingdom","0",11,0.17,0.61,0.61,57.3
2,1,3,309,154.5,-5,26,13.5,4,4,429.1,-24.75,404.35,1.38867313915858,4.95,"United Kingdom","0",4,0.04,0.74,0.77,4255.66
1,1,2,84,84,-1,14,14,1,1,344.7,-2.55,342.15,4.10357142857143,2.55,"United Kingdom","0",19,0.26,0.61,0.76,705.69
1,0,1,255,255,0,22,22,0,0,303.61,0,0,1.19062745098039,0,"United Kingdom","0",28,0.38,0.35,0.61,379.3
1,0,1,195,195,0,19,19,0,0,275.93,0,0,1.41502564102564,0,"United Kingdom","1",28,0.38,0.35,0.61,266.1
1,0,1,27,27,0,4,4,0,0,76.65,0,0,2.83888888888889,0,"United Kingdom","1",28,0.39,0.35,0.61,83.7
1,0,1,125,125,0,50,50,0,0,209.99,0,0,1.67992,0,"United Kingdom","0",28,0.38,0.35,0.61,217.65
1,1,2,416,416,-9,47,47,4,4,775,-27.31,747.69,1.86298076923077,3.03444444444444,"United Kingdom","1",21,0.29,0.61,0.83,603.4
1,0,1,85,85,0,18,19,0,0,164.07,0,0,1.93023529411765,0,"United Kingdom","0",27,0.38,0.35,0.61,539.92
1,0,1,100,100,0,9,9,0,0,159.2,0,0,1.592,0,"United Kingdom","1",27,0.37,0.35,0.61,520.98
1,3,4,360,360,-9,33,33,4,1.33333333333333,483.7,-34.66,449.04,1.34361111111111,3.85111111111111,"United Kingdom","0",7,0.1,0.82,0.78,970.5
1,0,1,40,40,0,11,11,0,0,114.04,0,0,2.851,0,"United Kingdom","1",27,0.37,0.35,0.62,336.8
1,0,1,372,372,0,35,35,0,0,1032.46,0,0,2.77543010752688,0,"United Kingdom","0",27,0.37,0.35,0.62,4171.05
1,0,1,72,72,0,13,13,0,0,278.4,0,0,3.86666666666667,0,"United Kingdom","0",27,0.37,0.35,0.62,788.17
1,0,1,43,43,0,3,3,0,0,227.65,0,0,5.29418604651163,0,"United Kingdom","0",27,0.38,0.35,0.62,108.75
1,0,1,100,100,0,11,11,0,0,236,0,0,2.36,0,"France","0",26,0.35,0.35,0.62,182.1
1,0,1,256,256,0,17,17,0,0,186.86,0,0,0.729921875,0,"United Kingdom","0",26,0.36,0.35,0.62,325.26
1,0,1,177,177,0,16,16,0,0,425.4,0,0,2.40338983050847,0,"United Kingdom","0",26,0.35,0.35,0.62,1651.49
1,1,2,57,57,-24,7,7,1,1,292.11,-40.56,251.55,5.12473684210526,1.69,"United Kingdom","1",14,0.22,0.61,0.73,637.31
1,0,1,74,74,0,19,19,0,0,229.56,0,0,3.10216216216216,0,"United Kingdom","1",26,0.35,0.36,0.62,366.11
2,0,2,210,105,0,11,6.5,0,0,248.42,0,0,1.18295238095238,0,"United Kingdom","1",14,0.22,0.61,0.62,822.29
